# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar 11 09:22:38 2025
#
# User preference: *
#
# CONSTRAINT:  where (disposition like 'Candidate')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN k2_name:        K2 ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN disp_refname:   Archive Disposition Reference
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,k2_name,tic_id,gaia_id,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
EPIC 246061904.01,EPIC 246061904,,TIC 404225518,Gaia DR2 2607472175796097920,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,7.08426700,0.00022200,-0.00022200,0,,,,,3.848,0.332,-0.273,0,0.343,0.030,-0.024,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K4,4572.00,138.00,-138.00,0,0.77,0.06,-0.05,0,0.88,0.41,-0.27,0,-0.051,0.235,-0.235,0,[Fe/H],4.62,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h04m10.18s,346.0424212,-07d58m57.06s,-7.9825154,309.9230000,2.6250000,-2.5820000,14.1850000,0.1490000,-0.1490000,11.6350000,0.0210000,-0.0210000,13.9147000,0.0004320,-0.0004320,2021-11-19,2021-12,2021-11-19
EPIC 246061904.02,EPIC 246061904,,TIC 404225518,Gaia DR2 2607472175796097920,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,20.67605600,0.00608100,-0.00619900,0,,,,,3.302,0.281,-0.246,0,0.295,0.025,-0.022,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K4,4572.00,138.00,-138.00,0,0.77,0.06,-0.05,0,0.88,0.41,-0.27,0,-0.051,0.235,-0.235,0,[Fe/H],4.62,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h04m10.18s,346.0424212,-07d58m57.06s,-7.9825154,309.9230000,2.6250000,-2.5820000,14.1850000,0.1490000,-0.1490000,11.6350000,0.0210000,-0.0210000,13.9147000,0.0004320,-0.0004320,2021-11-19,2021-12,2021-11-19
EPIC 246067130.01,EPIC 246067130,,TIC 8939120,Gaia DR2 2439201335733232384,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,6.78653900,0.00052700,-0.00094000,0,,,,,1.200,0.090,-0.087,0,0.107,0.008,-0.008,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G0,5866.00,138.00,-138.00,0,0.97,0.06,-0.05,0,0.80,0.36,-0.24,0,-0.422,0.235,-0.235,0,[Fe/H],4.36,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h37m01.96s,354.2581572,-07d51m50.32s,-7.8639765,252.3140000,2.4780000,-2.4310000,11.9990000,0.0570000,-0.0570000,10.3560000,0.0230000,-0.0230000,11.7262000,0.0003000,-0.0003000,2021-11-19,2021-12,2021-11-19
EPIC 246088339.01,EPIC 246088339,,TIC 423612780,Gaia DR2 2439993190263814784,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,2.98854100,0.00008500,-0.00008300,0,,,,,3.504,0.254,-0.224,0,0.313,0.023,-0.020,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G3,5761.00,138.00,-138.00,0,1.02,0.06,-0.06,0,0.88,0.39,-0.26,0,-0.063,0.235,-0.235,0,[Fe/H],4.36,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m52.87s,353.7202859,-07d23m39.01s,-7.3941695,551.4960000,9.2370010,-8.9440000,13.6200000,0.0920000,-0.0920000,11.9570000,0.0230000,-0.0230000,13.4229000,0.0003450,-0.0003450,2021-11-19,2021-12,2021-11-19
EPIC 246120353.01,EPIC 246120353,,TIC 49784497,Gaia DR2 2440280506395967616,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,21.43603200,0.00328700,-0.00237200,0,,,,,2.486,0.105,-0.108,0,0.222,0.009,-0.010,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,M2,3627.00,138.00,-138.00,0,0.47,0.01,-0.01,0,0.47,0.01,-0.01,0,0.091,0.235,-0.235,0,[Fe/H],4.77,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h31m54.45s,352.9768715,-06d41m44.12s,-6.6955881,143.4810000,1.0565000,-1.0565000,15.8720000,0.1910000,-0.1910000,11.6430000,0.0250000,-0.0250000,15.0095000,0.0004990,-0.0004990,2021-11-19,2021-12,2021-11-19
EPIC 246178445.01,EPIC 246178445,,TIC 278965554,Gaia DR2 2635222882912877056,1,CANDIDATE,Zink et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,6.39595000,0.00050000,-0.00048000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,,3972.00,,,0,0.68,0.01,-0.04,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h09m48.86s,347.4535633,-05d27m59.15s,-5.4664297,106.2600000,0.4090000,-0.4070000,13.4340000,0.1140000,-0.1140000,10.0130000,0.0190000,-0.0190000,12.8684000,0.0004450,-0.0004450,2019-09-19,2019-02,2019-09-19
EPIC 246260670.01,EPIC 246260670,,TIC 301328844,Gaia DR2 2634205117398162944,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,3.85349400,0.00006900,-0.00006500,0,,,,,6.957,0.585,-0.965,0,0.621,0.052,-0.086,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K5,4459.00,138.00,-138.00,0,0.74,0.06,-0.06,0,0.84,0.38,-0.26,0,-0.095,0.235,-0.235,0,[Fe/H],4.62,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h28m42.27s,352.1761121,-03d50m47.08s,-3.8464108,509.3820000,12.9740000,-12.3560000,15.7940000,1.1330000,-1.1330000,12.8180000,0.0340000,-0.0340000,15.2504000,0.0005190,-0.0005190,2021-11-19,2021-12,2021-11-19
EPIC 246261316.01,EPIC 246261316,,TIC 398573061,Gaia DR2 2639417798946571648,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,4.69604500,0.00014600,-0.00015800,0,,,,,2.570,0.197,-0.170,0,0.229,0.018,-0.015,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K2,5003.00,138.00,-138.00,0,0.78,0.05,-0.05,0,0.91,0.41,-0.28,0,0.049,0.235,-0.235,0,[Fe/H],4.61,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h34m49.86s,353.7077699,-03d50m05.80s,-3.8349446,371.3770000,3.9430000,-3.8630000,14.0550000,0.1950000,-0.1950000,11.8580000,0.0230000,-0.0230000,13.7686000,0.0003010,-0.0003010,2021-11-19,2021-12,2021-11-19
EPIC 246265680.01,EPIC 246265680,,TIC 301176722,Gaia DR2 2634036857759405184,1,CANDIDATE,Zink et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,8.63870000,0.00140000,-0.00140000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,,5120.00,,,0,0.65,0.09,-0.09,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h21m04.85s,350.2702189,-03d45m07.71s,-3.7521409,2684.3200000,575.9500000,-425.6900000,16.7718000,0.0461000,-0.0461000,14.4770000,0.0820000,-0.0820000,16.5484000,0.0017420,-0.0017420,2019-09-19,2019-02,2019-09-19
EPIC 246270904.01,EPIC 246270904,,TIC 250107419,Gaia DR2 2639292626419538432,1,CANDIDATE,Zink et al. 2019,1,0,Transit,2019,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,3.98547000,0.00017000,-0.00017000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RNAAS...3...43Z/abstract target=ref>Zink et al. 2019</a>,,4256.00,,,0,0.72,0.01,-0.03,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h42m02.00s,355.5083421,-03d39m02.05s,-3.6505699,500.6360000,14.3510000,-13.5870000,16.0810000,0.3550000,-0.3550000,12.9360000,0.0300000,-0.0300000,15.6265000,0.0007370,-0.0007370,2019-09-19,2019-02,2019-09-19
EPIC 246290342.01,EPIC 246290342,,TIC 136820022,Gaia DR2 2639554585064832512,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,16.60729900,0.00231100,-0.00214700,0,,,,,2.532,0.225,-0.208,0,0.226,0.020,-0.019,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K3,4878.00,138.00,-138.00,0,0.76,0.06,-0.05,0,1.01,0.46,-0.32,0,-0.050,0.235,-0.235,0,[Fe/H],4.68,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h36m38.99s,354.1624687,-03d15m40.07s,-3.2611299,534.3010000,12.4380000,-11.8950000,15.0470000,0.0920000,-0.0920000,12.7540000,0.0330000,-0.0330000,14.8121000,0.0004260,-0.0004260,2021-11-19,2021-12,2021-11-19
EPIC 246310303.01,EPIC 246310303,,TIC 301137296,Gaia DR2 2637516983859975808,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,16.98019700,0.00275900,-0.00213700,0,,,,,2.705,0.211,-0.191,0,0.241,0.019,-0.017,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G7,5319.00,138.00,-138.00,0,0.88,0.06,-0.05,0,0.85,0.39,-0.26,0,-0.140,0.235,-0.235,0,[Fe/H],4.48,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m36.16s,349.6506778,-02d51m33.10s,-2.8591956,520.7020000,8.5480000,-8.2800000,14.2740000,0.1370000,-0.1370000,12.2680000,0.0230000,-0.0230000,14.0682000,0.0003170,-0.0003170,2021-11-19,2021-12,2021-11-19
EPIC 246313886.01,EPIC 246313886,,TIC 313885044,Gaia DR2 2640380112138907136,1,CANDIDATE,Castro Gonz&aacute;lez et al. 2020,1,0,Transit,2020,K2,Published Candidate,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,1.82700000,0.00200000,-0.00200000,0,0.018700,0.003800,-0.004300,0,0.990,0.110,-0.090,0,0.088,0.010,-0.008,0,,,,,,,,,,,,,,,,,,986,138,-88,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,,3949.00,54.00,-54.00,0,0.50,0.01,-0.01,0,0.52,0.01,-0.01,0,,,,,,4.75,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h35m07.96s,353.7831638,-02d47m03.93s,-2.7844255,155.7640000,0.9460000,-0.9460000,15.2520000,0.0800000,-0.0800000,11.4270000,0.0230000,-0.0230000,14.5153000,0.0003730,-0.0003730,2022-03-28,2020-12,2022-03-28
EPIC 246317113.01,EPIC 246317113,,TIC 136821197,Gaia DR2 2639657251963105920,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,1.29655000,0.00001500,-0.00001500,0,,,,,8.559,0.475,-0.461,0,0.764,0.042,-0.041,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,M1,3583.00,138.00,-138.00,0,0.59,0.03,-0.03,0,0.54,0.32,-0.30,0,-0.361,0.235,-0.235,0,[Fe/H],4.64,0.31,-0.31,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h37m06.05s,354.2752059,-02d43m13.99s,-2.7205541,,,,16.3950000,0.3430000,-0.3430000,12.7990000,0.0340000,-0.0340000,15.8575000,0.0026840,-0.0026840,2021-11-19,2021-12,2021-11-19
EPIC 246325464.01,EPIC 246325464,,TIC 301256862,Gaia DR2 2637578797029349888,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2021,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,3.37951600,0.00008700,-0.00008600,0,,,,,4.742,0.563,-0.737,0,0.423,0.050,-0.066,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,K3,4940.00,154.00,-154.00,0,0.74,0.07,-0.07,0,0.77,0.37,-0.25,0,-0.125,0.249,-0.249,0,[Fe/H],4.58,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h24m05.79s,351.0241094,-02d33m20.04s,-2.5555671,,,,15.4520000,0.1490000,-0.1490000,12.6720000,0.0340000,-0.0340000,15.1085000,0.0025090,-0.0025090,2021-11-19,2021-12,2021-11-19
EPIC 246331347.01,EPIC 246331347,,TIC 38333081,Gaia DR2 2638170437364546560,0,CANDIDATE,Zink et al. 2021,1,0,Transit,2020,K2,Published Candidate,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,1.08236100,0.00005700,-0.00005200,0,,,,,7.158,1.425,-0.595,0,0.639,0.127,-0.053,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ZINK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..259Z/abstract target=ref>Zink et al. 2021</a>,G7,5556.00,138.00,-138.00,0,1.72,0.12,-0.11,0,1.16,0.53,-0.35,0,-0.376,0.235,-0.235,0,[Fe/H],4.03,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h14m43.08s,348.6795029,-02d26m25.48s,-2.4404113,189.9550000,2.2835000,-2.2835000,16.7700000,0.2000000,-0.2000000,12.3040000,0.0230000,-0.0230000,15.7507000,0.0009670,-0.0009670,2021-11-19,2021-12,2021-11-19
EPIC 246331347.01,EPIC 246331347,,TIC 38333081,Gaia DR2 2638170437364546560,1,CANDIDATE,Zink et al. 2021,1,0,Transit,2020,K2,Published Candidate,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,1.08200000,0.00100000,-0.00100000,0,0.016200,0.002700,-0.003400,0,2.220,0.210,-0.180,0,0.198,0.019,-0.016,0,,,,,,,,,,,,,,,,,,928,119,-68,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,,3408.00,17.00,-17.00,0,0.52,0.01,-0.01,0,0.24,0.03,-0.03,0,,,,,,4.40,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h14m43.08s,348.6795029,-02d26m25.48s,-2.4404113,189.9550000,2.2835000,-2.2835000,16.7700000,0.2000000,-0.2000000,12.3040000,0.0230000,-0.0230000,15.7507000,0.0009670,-0.0009670,2022-03-28,2020-12,2022-03-28
